,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2000-12-31,0.2603,--,--,0.315,2.4354,2.44,0.8177,1.4354,--,2.27,0.7535,19.8494,0.8958,18.5973,19.8494,73.597,18.1614,51.9859,21.3458,1.5047,24.8407,25.2588,63.9834,101.2552,0.0478,--,553631449,10.68,30.65,--,18.7245,-8.7608,63.363,46.5642,9.0192,39.9148,--,--,1.8675,0.0493,7302.2312,0.0745,4832.2148,0.7302,1.0022,1.0022,0.864,--,--,7.049,--,298.5892,1318.6358,--,--,75.8614,483.989,932.614,--,2.3608,92.951,67227499769,0.5704,0.0237,3.141,0.0255,3.6001,--,--,--,109494763,7413423376,--,--,--,--,--,--,--,--,--,--,--,--,--
2000-06-30,0.1147,--,--,0,1.9838,1.984,0.1111,0.1877,0.2198,1.705,0.3578,5.2483,0.3723,16.7775,21.0476,87.075,18.6724,41.6606,21.0007,1.3,21.8364,30.6141,80.2611,24.9525,0.873,--,50018037,5.78,0,177952800,-16.0106,-26.1357,-21.4174,28.4671,1.5152,118.7962,113.4859,1.5861,0.6726,0.0199,9045.2261,0.031,5806.4516,0.3188,0.8927,0.8777,0.9449,72172.4148,0,6.1902,0,214.6754,1515.4664,612.846,0,75.3727,612.846,1123.0902,143.8412,2.8835,93.8098,49732336516,0.1808,0.0035,0.9685,0.0037,0.4985,--,--,--,255992370,6104074656,0,--,--,--,--,--,--,--,--,--,--,--,--
1999-12-31,0.3578,--,--,--,1.8693,1.869,3.0103,0.1877,0.1052,1.622,1.2104,16.6712,1.3022,23.8624,25.8111,76.0543,23.6325,61.7623,33.0407,2.0896,19.8107,24.6254,38.3264,64.7161,0.519,--,391651621,19.13,--,--,-16.2031,-27.3538,-21.0307,16.4191,4.8641,74.0116,110.3787,3.2615,1.7511,0.0551,6533.5753,0.081,4444.4444,0.7147,0.9301,0.9142,2.5599,--,--,6.3242,--,207.2093,1481.2357,--,--,77.6364,525.8369,1134.6808,--,3.0521,93.6758,45868972050,1.9885,0.1018,8.4144,0.1087,14.1928,--,--,--,255844098,4410760969,--,--,--,--,--,--,572996,--,--,--,--,--,--
1999-06-30,0.1552,--,--,0,2.5244,2.524,0.2718,0.1877,0.7903,2.44,0.6223,16.1069,0.6169,23.1072,24.5861,76.4885,21.232,38.4558,15.2334,1.5416,23.5115,21.552,38.4659,66.1057,0,--,182764625.63,6.15,0,0,-12.3393,-36.2489,3.7219,11.0077,2.6694,67.4309,116.3467,1.5471,0.8888,0.0291,6185.567,0.0448,4017.8571,0.299,0.9398,0.9176,1.8258,38628.6075,-0.0688,10.1197,0.2652,308.4775,888.1717,383.1956,2.5535,78.1122,393.2369,635.6309,155.4631,3.2805,89.8803,38712112999.23,0.3717,0.0109,1.7507,0.0121,1.7009,--,--,--,261882148.42,3552708455.21,0,--,--,--,--,--,22996,--,--,--,--,--,--
1998-12-31,0.4925,--,--,--,2.3671,2.369,1.4764,0.1877,0.635,2.085,1.9397,-44.0697,2.1468,18.6307,30.3397,137.2361,27.2599,68.4144,28.9023,2.6946,36.1909,20.0135,22.3189,-144.1606,--,--,-1235509285.65,20.79,--,--,0.2962,-11.3645,8.0184,23.9043,9.5014,37.8892,49.5445,7.2662,2.2856,0.0788,4568.5279,0.1077,3342.6184,0.7926,1.0586,1.0366,1.9955,--,0.0764,9.3233,0.2942,286.2611,972.501,316.8065,3.0587,81.1822,326.8023,707.6551,151.5686,3.2569,90.6691,39399858617.26,0.8172,0.0581,2.9979,0.0641,8.8532,--,--,--,262399601.09,3183423189.34,--,--,--,--,--,--,11864448.67,--,--,--,--,--,--
1998-06-30,0.2435,--,0.243,--,2.4339,2.431,1.0191,0.1877,0.8613,2.278,1.0836,28.6369,1.1336,37.4982,33.6263,64.7341,29.1949,39.6144,16.2764,1.7628,35.4501,18.4359,16.3652,85.0439,--,--,370681702.7,10.02,--,--,-1.4907,-14.8184,26.6392,14.2193,4.9382,36.4505,114.9939,1.5653,1.0954,0.0388,4639.1753,0.0539,3339.5176,0.3607,1.058,1.0316,2.9635,--,0.0906,10.8305,0.3324,316.4615,823.3151,295.9424,2.9777,83.4411,305.025,587.4793,157.1655,3.4224,89.1695,34873372270.75,1.2218,0.0454,4.1851,0.0509,7.1651,--,--,--,336503920.21,1710328706.32,--,--,--,--,--,--,--,--,--,--,--,--,--
1997-12-31,0.5556,--,--,--,2.1914,2.188,--,0.1877,0.6188,2.062,2.7115,24.2647,2.7894,37.8159,35.9152,69.1025,30.8461,67.1829,30.6578,3.2787,19.3426,19.097,30.9049,67.662,--,--,678260551.84,25.39,--,--,7.0873,9.517,33.9016,5.9177,13.6066,26.4577,97.1031,3.7074,3.3957,0.0904,3982.3009,0.1101,3269.7548,0.9411,1.1918,1.1682,1.9347,--,0.0167,10.6944,0.2083,290.6656,835.0663,205.4104,1.9106,86.644,209.4114,610.8033,153.088,3.6793,89.3056,31798628744.88,--,--,--,--,--,--,--,--,825724083.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1997-06-30,0.4288,--,0.43,--,2.8828,2.88,--,0.2816,1.0232,--,1.4531,28.1197,1.4653,45.4334,40.2702,65.4271,33.7628,56.7213,19.6756,1.922,34.5729,15.8961,31.7959,70.5111,0.4664,--,369495035.12,14.9,--,--,14.7662,21.8396,28.284,25.6625,7.0848,25.4065,104.3599,1.7248,1.6946,0.0434,4147.4654,0.0526,3422.0532,0.4759,1.1972,1.175,1.8289,--,--,9.7684,--,277.5839,923.7139,--,--,88.2416,223.4254,668.4401,--,3.5191,90.2316,30531933737.43,--,--,--,--,--,--,--,--,772231007.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1996-12-31,0.761,--,0.76,--,2.4548,2.45,--,0.2816,0.5948,--,2.6224,95.8301,3.1283,188.5187,35.1222,--,30.1618,87.179,35.5132,3.0042,35.2546,14.5202,13.0627,271.9802,0.2628,--,2501413179.85,31.07,--,--,23.9855,80.9638,29.5402,47.8009,16.6138,21.6687,--,--,7.3344,0.1037,3471.5526,0.1206,2985.0746,1.1601,1.2674,1.2405,4.2368,--,--,8.4594,--,533.114,1082.1154,--,--,80.6057,155.3494,810.1378,--,1.5868,91.5406,30022029657.86,--,--,--,--,--,--,--,--,740857614.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1996-06-30,0.352,--,0.35,--,2.2472,2.24,--,0.2816,0.5003,--,1.4986,34.3458,1.6325,46.0289,37.1838,61.5202,31.8027,43.714,19.4525,1.8614,38.4798,15.4362,9.4288,92.0182,--,--,393239745.51,15.7,--,--,35.8985,68.1855,24.4373,39.3169,7.4459,24.1744,122.7412,1.4665,4.8772,0.0513,3508.7719,0.083,2168.6747,0.5343,0.6313,0.6019,2.6879,--,--,9.5687,--,993.0726,945.0696,--,--,72.6519,599.1007,706.4577,--,0.9635,90.4313,24296768854.88,--,--,--,--,--,--,--,--,857793051.36,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1995-12-31,0.841,--,--,0,3.7901,3.78,0,1.0632,0.2963,0,2.1418,23.3647,2.4304,26.4687,23.8014,72.8727,20.665,97.0254,25.5999,2.4709,27.1273,14.3274,4.9505,97.043,0,3.1076,491895721.96,22.25,0,0,51.4294,22.0953,18.1166,31.1463,23.1888,15.5247,112.5985,3.1972,9.5955,0.1176,3061.2245,0.1388,2593.6599,1.163,1.2228,1.1888,2.7419,37996.1166,0,9.6519,0,832.8784,936.0659,157.4739,0,77.8858,157.4739,718.5359,144.1912,1.1589,90.3481,20312475561.43,0,0,0,0,0,--,--,--,696785206.35,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1995-06-30,0.5022,--,0.5,--,4.3342,4.32,--,1.2758,1.3641,--,1.2414,79.691,1.315,83.4589,30.0892,16.2805,25.6975,62.0404,14.3142,1.5335,32.2506,15.9011,7.8155,263.6987,--,--,671396019.79,11.6142,--,--,73.8922,4.134,23.4919,39.9005,7.3351,24.5395,640.1138,0.2812,4.1656,0.0512,3515.625,0.0612,2941.1765,0.4776,1.1525,1.113,2.6014,--,--,10.7129,--,929.1088,833.452,--,--,79.7893,161.632,669.7082,--,1.153,89.2871,17439930383.54,--,--,--,--,--,--,--,--,596101109.43,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1994-12-31,0.8266,--,--,0,3.8505,3.84,0,1.2758,0.8704,0,2.3006,25.3928,2.8723,33.3707,29.9202,70.9415,25.6299,91.2191,23.6901,2.5388,29.0585,14.7185,14.8554,85.1862,0,16.556,353031587.82,24.92,0,0,124.6559,30.375,37.3119,66.1272,46.6188,7.7222,165.1755,2.1795,7.6936,0.1121,3211.4184,0.1327,2712.8862,0.9693,1.1276,1.0861,2.0501,-31143.9455,0,10.7166,0,815.9819,833.1308,143.5261,0,84.6491,143.5261,700.2806,133.251,1.3133,89.2834,15488411982.54,0,0,0,0,0,--,--,--,545152603.76,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1994-06-30,0.7717,--,--,0,5.6155,5.62,0,1.8474,1.8636,0,1.6678,95.5341,1.9083,207.0945,42.3422,0,42.912,84.4522,15.0392,1.8252,46.3054,15.9996,1.2826,225.4063,0,1.0344,462857671.19,13.08,0,0,81.8022,51.2416,--,--,24.4268,7.369,--,0,2.8267,0.0445,4044.9438,0.0523,3441.6826,0.356,1.1438,1.1438,1.4965,--,0,12.1364,0,818.6463,723.97,118.9578,0,90.4011,118.9578,616.3878,133.6772,1.4825,87.8636,12465953844.08,0,0,0,0,0,--,--,--,253698353.91,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1993-12-31,1.0144,--,--,0,4.4867,4.47,--,1.8474,0.9745,0,2.9315,100,3.2448,--,48.844,0,44.1643,106.6432,23.7686,3.0817,39.7796,0,2.3558,204.7335,0,6.5543,618848617.09,28.82,0,0,30.144,58.7996,121.5299,23.9321,9448.3662,0.0381,--,0,--,0.0735,4897.9592,0.1565,2300.3195,0.7055,1.0819,1.0235,1.5385,--,0,12.9655,0,765.0886,671.2752,122.259,0,91.8571,122.259,599.8657,128.5748,1.6946,87.0343,9323224448.89,--,--,--,--,--,--,--,--,217291591.99,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1993-06-30,0.5102,--,--,0,--,0,0,--,--,0,--,100,--,--,60.6858,0,51.583,51.0235,--,--,--,0,0,164.7831,--,--,266495547.41,--,0,0,29.8404,63.5217,--,--,--,--,--,--,--,--,--,--,--,0.9768,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1992-12-31,1.2778,--,--,0,4.051,4.0474,0,1.9629,1.0873,0,2.2878,46.4549,2.8981,88.6613,47.4738,53.5451,36.1948,127.776,31.5415,2.2878,46.4549,0,2.1463,97.8537,0,--,220898012.97,31.5414,0,0,42.075,52.783,-5.5882,72.7619,--,--,--,--,--,--,--,9.8752,36.455,0.8464,0.3226,0.3226,32.2646,--,0,7.2534,0,--,35.9001,1367.0808,0,--,1367.0808,35.9001,3840.2798,--,2.604,7522847373.55,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1992-06-30,0.6241,--,--,0,--,0,0,--,--,0,--,100,--,--,48.1861,0,40.9582,62.4114,--,--,--,0,0,207.5287,--,--,205248509.54,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0.7103,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1991-12-31,1.2762,--,--,0,6.5476,6.4061,0,2.9917,1.7014,0,2.587,43.7599,3.0975,79.7854,44.8714,56.2401,33.658,127.6198,19.491,2.587,43.7599,0,2.477,97.523,0,--,146460000,19.49,0,0,--,58.9418,144.3702,49.1667,--,--,--,--,--,--,--,0.7995,450.2814,0.8219,0.4286,0.4286,42.859,--,0,13.2728,0,--,13.3625,747.6919,0,--,747.6919,13.3625,5638.3012,--,1.7736,4354460000,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1990-12-31,0.787,--,--,--,--,2.627,--,--,--,0,2.4279,--,3.081,--,--,--,--,--,29.967,2.4279,--,--,0,0,0,--,0,29.967,--,--,--,64.749,64.1746,73.5898,--,--,--,--,--,--,--,0,--,0,14.2893,14.2893,1428.9268,--,0,8.1019,0,--,23.796,894.2497,0,--,894.2497,23.796,5186.9048,--,1.9279,2919190000,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1989-12-31,0.977,--,--,0,--,3.272,--,--,--,0,2.5582,--,2.5582,--,--,--,--,--,29.8626,2.5582,--,--,0,0,0,--,0,29.863,0,0,--,--,--,--,--,--,--,--,0,0,--,0,--,0,9.6098,9.6098,960.9842,--,0,8.5665,0,--,27.6482,901.6382,0,--,901.6382,27.6482,4222.0939,--,2.3685,1681660000,--,0,0,0,0,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
