,摊薄每股收益(元),加权每股收益(元),每股收益_调整后(元),扣除非经常性损益后的每股收益(元),每股净资产_调整前(元),每股净资产_调整后(元),每股经营性现金流(元),每股资本公积金(元),每股未分配利润(元),调整后的每股净资产(元),总资产利润率(%),主营业务利润率(%),总资产净利润率(%),成本费用利润率(%),营业利润率(%),主营业务成本率(%),销售净利率(%),股本报酬率(%),净资产报酬率(%),资产报酬率(%),销售毛利率(%),三项费用比重,非主营比重,主营利润比重,股息发放率(%),投资收益率(%),主营业务利润(元),净资产收益率(%),加权净资产收益率(%),扣除非经常性损益后的净利润(元),主营业务收入增长率(%),净利润增长率(%),净资产增长率(%),总资产增长率(%),应收账款周转率(次),应收账款周转天数(天),存货周转天数(天),存货周转率(次),固定资产周转率(次),总资产周转率(次),总资产周转天数(天),流动资产周转率(次),流动资产周转天数(天),股东权益周转率(次),流动比率,速动比率,现金比率(%),利息支付倍数,长期债务与营运资金比率(%),股东权益比率(%),长期负债比率(%),股东权益与固定资产比率(%),负债与所有者权益比率(%),长期资产与长期资金比率(%),资本化比率(%),固定资产净值率(%),资本固定化比率(%),产权比率(%),清算价值比率(%),固定资产比重(%),资产负债率(%),总资产(元),经营现金净流量对销售收入比率(%),资产的经营现金流量回报率(%),经营现金净流量与净利润的比率(%),经营现金净流量对负债比率(%),现金流量比率(%),短期股票投资(元),短期债券投资(元),短期其它经营性投资(元),长期股票投资(元),长期债券投资(元),长期其它经营性投资(元),1年以内应收帐款(元),1-2年以内应收帐款(元),2-3年以内应收帐款(元),3年以内应收帐款(元),1年以内预付货款(元),1-2年以内预付货款(元),2-3年以内预付货款(元),3年以内预付货款(元),1年以内其它应收款(元),1-2年以内其它应收款(元),2-3年以内其它应收款(元),3年以内其它应收款(元)
2004-03-31,0.0724,--,--,0,3.2182,2.5,0.1867,2.0838,-0.7232,2.4,1.2408,24.0507,1.3319,9.2974,8.6703,75.9366,7.1048,174.9114,54.3508,29.988,24.0634,16.413,10.3295,280.0724,0.0755,2.083,57548478.75,1.46,0,0,20.2541,15.7891,7.0302,20.1838,7.085,12.7029,66.5287,1.3528,0.7127,0.1875,480,0.2982,301.8109,0.3202,1.4715,1.2549,38.2074,498.4728,0,55.1748,0,228.7746,81.2421,61.7432,0,45.6212,61.7432,81.2078,222.1526,24.1175,44.8252,1370168107.62,0.1833,0.032,2.5795,0.0714,7.1431,--,--,--,108830195.11,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-12-31,0.2006,--,--,0.09,3.1446,2.47,-0.1517,2.083,-0.7601,2.33,3.9837,18.0887,3.9057,5.4408,5.5263,81.8887,5.207,183.2962,58.2891,36.4075,18.1113,14.0241,18.4817,346.551,0.0272,9.9727,163667943.35,5.27,5.41,21724687.5,-7.2302,16.5631,6.6241,-3.8377,25.0543,14.3688,63.0274,5.7118,2.5382,0.7501,479.936,1.2557,286.6927,1.2641,1.5813,1.2756,14.4133,840.9009,0,62.4602,0,216.6301,60.1019,65.118,0,47.0687,65.118,60.0669,265.0873,28.8327,37.5398,1182675793.49,-0.0394,-0.0301,-0.7565,-0.0803,-8.0327,--,--,--,114040346.07,0,0,--,1115445.46,2593742.63,--,--,514452.36,98631.29,--,--,178523103.81,552766.72,--
2003-09-30,0.1273,--,--,0,3.0702,2.42,-0.0638,2.083,-0.8118,2.3,2.7116,17.393,2.5638,4.7803,4.9656,82.5844,4.6133,172.352,56.1368,36.7149,17.4156,14.0885,24.8479,376.2848,0.0475,8.5354,112736868.88,3.29,0,0,-9.8772,--,19.2098,-27.4993,12.059,22.3899,59.474,4.5398,1.8199,0.5557,485.8737,0.943,286.3203,0.9168,1.7559,1.4462,50.5937,386.7441,0.0712,65.4026,1.7653,211.9031,52.8992,63.1133,2.6283,47.5805,64.8169,52.8632,287.5335,30.8644,34.5974,1102750081.55,-0.0231,-0.0136,-0.5012,-0.0393,-4.1424,--,--,--,113336396.13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2003-06-30,0.1217,--,--,0.0757,3.0652,2.41,-0.2136,2.083,-0.8173,2.29,2.4734,20.2765,2.3965,7.603,7.3241,79.7033,7.1708,167.8832,54.7699,34.1243,20.2967,14.7524,20.6761,282.2839,0.0496,5.779,80826913.74,3.04,3.09,17785395.43,-18.1085,--,20.3102,-22.8285,7.6589,23.5021,74.7726,2.4073,1.1022,0.3342,538.5996,0.5588,322.1188,0.5643,1.6768,1.3348,40.7929,572.1822,0.0919,62.3049,2.2068,204.9247,60.5011,62.8266,3.4207,48.9951,65.0518,60.4651,263.9276,30.4038,37.6951,1155704297.94,-0.1259,-0.0434,-1.7552,-0.1152,-12.2405,--,--,--,111112795.01,0,0,--,1137318.58,9062087.05,--,--,322372.6,15719.97,--,--,178950214.84,1226048.61,--
2003-03-31,0.0625,--,--,0,3.0068,2.37,-0.1652,2.0829,-0.8588,2.26,1.2878,22.7274,1.239,7.8619,7.4948,77.2581,7.3788,157.3709,52.3382,32.4265,22.7419,16.5956,14.8251,307.9671,0.0967,2.1739,45222696.77,1.33,0,0,-19.0762,--,12.4914,-23.9281,3.4711,25.9284,72.6686,1.2385,0.5428,0.1679,536.0334,0.2833,317.6844,0.2844,1.9308,1.5697,52.7135,428.0192,0.2777,61.9556,7.813,195.5226,61.406,59.6682,11.1985,50.4366,67.1927,61.4047,261.3143,31.6872,38.0444,1140061020.9,-0.195,-0.034,-2.643,-0.0895,-11.2592,--,--,--,108095188.06,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-12-31,0.1721,--,--,-0.0796,2.9492,2.34,1.6891,2.0827,-0.885,2.23,3.2864,13.9279,2.9003,4.2715,4.2013,85.8513,4.1442,163.7286,55.5155,31.2728,14.1246,10.9471,22.0903,336.0848,0.0351,8.0124,135842488.04,6.27,6.74,-18705136.46,11.4868,--,10.321,-21.0274,12.3388,29.1763,106.0258,3.3954,2.5162,0.6999,514.3592,1.1227,320.6556,1.4769,1.8821,1.567,79.5385,240.9888,0.4159,56.3317,11.7198,186.2648,77.52,58.5914,17.222,51.9375,70.7813,77.5187,227.734,30.2428,43.6683,1229874672.62,0.4068,0.3226,9.8169,0.7388,100.9854,--,--,--,113239880.02,0,0,--,4752043.65,5253010.04,--,--,88742.53,14579.65,--,--,1861265.82,1318132.3,--
2002-09-30,-0.1303,--,--,0,2.5755,2.01,0,2.0259,-1.1767,1.28,-2.0131,11.9531,-1.9893,-4.203,0.9294,87.9985,-4.2573,127.8387,49.637,19.7438,12.0015,12.5439,92.8147,-282.7264,-0.0448,7.1337,85968229.84,-6.79,0,1053000,20.3381,--,-21.7094,-10.7009,5.7117,47.2714,147.8966,1.8256,1.8662,0.4673,577.7873,0.723,373.444,1.1666,1.3004,0.8755,12.9417,-29.7913,0.6524,39.7764,9.823,164.6376,151.4056,70.1994,19.8047,52.6168,87.5355,150.7136,166.451,24.16,60.2236,1521019670.69,0,0,--,0,0,--,--,--,125102943.45,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2002-06-30,-0.1398,--,--,--,2.5478,1.99,0.3365,2.0077,-1.1782,1.5,-2.193,10.2517,-2.1501,-6.6713,0.8443,89.688,-6.7468,121.5754,47.718,19.0704,10.312,10.8838,94.8458,-152.7051,-0.0418,4.662,49902341.79,-6.94,0,1744370.12,35.093,--,-24.6691,-13.1896,4.089,44.0205,140.329,1.2827,1.2445,0.3187,564.7945,0.498,361.4458,0.7938,1.2827,0.8654,12.0416,-95.5795,0.7058,39.9647,9.9408,157.9243,150.2209,72.3399,19.9193,54.3407,90.3337,149.5214,166.9707,25.3062,60.0353,1497579771.86,0.1624,0.0528,--,0.0879,10.5961,--,--,--,125031905.86,0,0,--,20575565.14,2407588.12,--,--,29695263.58,7145008.93,--,--,89813514.44,156561901.46,--
2002-03-31,-0.0164,--,--,--,2.6729,2.125,--,1.9907,-1.0252,--,-0.257,7.0979,-0.2521,-1.4745,-1.4576,92.8574,-1.5664,128.6215,48.1202,20.161,7.1426,9.7359,-63.1861,-469.0024,-0.3565,1.993,17452618.04,0.19,--,--,--,--,--,--,1.7075,52.7086,136.9238,0.6573,0.6194,0.1609,559.3536,0.2528,356.0127,0.3916,1.3372,0.8781,6.0033,47.6539,0.6617,41.8972,10.549,160.7157,138.6794,70.1342,20.1139,56.0781,87.7927,138.0127,172.5399,26.0691,58.1028,1498662754.63,--,--,--,--,--,--,--,--,126169094.76,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2001-12-31,-0.6907,--,--,-0.509,2.6733,2.11,0.0842,1.9753,-1.0292,1.83,-10.4191,11.1516,-9.5515,-16.0124,-18.3311,88.6766,-18.5476,55.8763,20.9014,8.4284,11.3234,26.9843,16.2972,-60.1243,-0.0085,-19.7932,97558664.76,-28.53,-25.75,-119440568.58,-15.8048,--,-23.6253,-15.3747,6.5503,54.9593,174.2835,2.0656,2.042,0.515,699.0291,0.8031,448.263,1.2065,1.2973,0.8171,9.1193,-326.3662,0.6816,40.3247,10.011,155.7219,147.9868,71.3565,19.8885,57.8759,89.0715,147.3202,167.9466,25.8953,59.6753,1557342629.3,0.0226,0.0127,--,0.0213,2.5726,--,--,--,123546810.34,0,0,--,15069134.69,31994377.07,--,--,27142254.67,107805.94,--,--,98383170.45,225821318.5,--
2001-09-30,-0.2253,--,--,--,3.2896,2.6,--,1.9082,-0.4702,--,-3.1068,13.4565,-2.9867,-8.2729,-8.6339,86.4092,-8.8541,99.0617,30.1133,13.6622,13.5908,20.0685,29.0124,-152.5693,-0.0261,-10.7293,80424179.29,-7.771,--,--,--,--,--,--,4.0981,65.8842,223.1774,1.2098,1.3617,0.3373,800.4744,0.5258,513.5032,0.7494,1.5482,0.8793,3.9432,-47.0903,0.5719,45.3693,12.9917,182.1447,120.4132,61.4219,22.261,59.7648,79.0104,119.9714,183.2587,24.9084,54.6307,1703287100.36,--,--,--,--,--,--,--,--,139838685.34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
2001-06-30,-0.12,--,--,-0.112,3.3821,2.686,-0.0861,1.9082,-0.393,1.91,-1.634,14.4796,-1.5812,-7.2393,-7.626,85.3753,-7.8231,104.3419,30.8509,14.2083,14.6247,22.4747,0.1833,-185.2056,-0.0538,0.5124,52173112.76,-4.177,-4.1,-26359013.27,-24.592,--,-2.5104,-8.0473,2.6437,68.0864,243.4736,0.7393,0.8167,0.2021,890.6482,0.3117,577.4783,0.4457,1.5978,0.9616,6.8732,-11.6124,0.5258,46.0548,12.8998,185.2609,117.1325,58.383,21.8809,61.077,74.7358,117.1314,184.9001,24.8594,53.9452,1725116510.32,-0.0561,-0.0117,--,-0.0217,-2.8573,--,--,--,125516170.24,0,0,--,3708328.19,11623262.95,--,--,7578939.17,242102.9,--,--,100906250.46,173870280.92,--
2000-12-31,-0.0357,--,--,0,3.5003,2.79,0.2758,1.9021,-0.2794,2.28,-0.4558,15.9612,-0.4498,-0.5945,-0.3213,83.048,-0.8073,101.2419,28.9239,12.9235,16.7476,16.9204,-64.7085,-2659.1626,-0.4848,5.8836,165845777.87,-1.7,-1.65,-15185730.87,42.4805,-216.1526,-2.6517,-2.6228,6.5001,55.3838,174.0223,2.0687,2.1866,0.5571,646.2036,0.8792,409.4631,1.2467,1.4846,1.0046,15.5697,76.5517,0.5779,44.6809,12.1026,181.2833,123.8092,63.118,21.3135,64.8157,80.2146,123.8082,180.3109,24.647,55.3191,1840281159.17,0.0624,0.0352,--,0.0636,8.1468,--,--,--,124516170.24,0,0,--,--,--,--,--,1910445.53,610769.46,--,--,--,--,--
2000-06-30,-0.1261,--,--,0,3.4692,2.79,0.161,1.9021,-0.2896,2.181,-1.5795,15.004,-1.5737,-5.7848,-5.9504,84.0926,-6.2016,81.4359,23.4738,10.1968,15.9074,21.0904,3.0385,-244.4892,-0.0636,0,71693354.99,-4.43,0,-29040900,77.3415,-278.5868,-13.9553,5.2808,2.7145,66.3106,202.3836,0.8894,0.9842,0.2538,709.2199,0.4026,447.0939,0.5758,1.4881,0.9244,20.4004,-13.5565,0.6398,43.4391,13.3201,171.8648,130.2071,64.3505,23.4677,68.2163,84.0827,128.8615,178.2882,25.2752,56.5609,1876090930.09,0.0791,0.0202,--,0.0356,4.7245,--,--,--,116034864.77,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1999-12-31,0.0307,--,--,0,3.5956,2.91,0.4432,1.9021,-0.166,2.91,0.3822,18.2796,0.3913,1.3591,1.269,81.0249,0.9903,85.4582,23.7672,10.6226,18.9751,18.7173,124.0081,1339.1415,0.2543,8.3035,133306143.02,0.73,0,-8640912.02,-4.6928,-68.489,-9.349,4.8941,3.5685,100.8827,278.8104,1.2912,1.7266,0.3951,911.1617,0.6185,582.0534,0.821,1.4702,0.9078,14.7364,133.2779,0.6067,44.6942,12.1454,170.019,123.7426,65.8088,21.3678,71.9657,83.6919,122.4313,182.3598,26.2878,55.3058,1889847498,0.1428,0.0551,14.4164,0.0996,12.9404,--,--,--,111202790.37,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1999-06-30,0.0777,--,--,--,4.4351,3.65,--,2.0923,0.3213,3.057,0.9312,20.1852,0.926,7.4835,7.3077,79.193,6.1583,90.9799,20.5137,10.9031,20.807,17.4309,60.5978,277.3694,0.0332,9.323,54387016.37,1.99,--,--,-26.1887,150.7856,1.2395,-1.6656,1.2547,143.4606,406.5959,0.4427,0.7812,0.1504,1196.8085,0.234,769.2308,0.2868,1.5974,0.8875,8.3468,271.6325,0.2752,53.1504,6.5141,277.014,88.1454,61.5123,10.9179,65.8012,69.0512,86.8118,216.1043,19.1869,46.8496,1781988507.11,--,--,--,--,--,--,--,--,134756410.34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1998-12-31,0.1073,--,--,--,4.3631,3.58,0.6767,2.0923,0.2485,2.96,1.2721,18.6853,1.3023,3.5726,3.3364,80.8829,2.9953,84.6929,19.4112,10.0388,19.1171,15.9926,7.0003,537.4921,0.5151,0.6217,142974348.47,1.77,1.8,--,10.6863,-71.9935,19.2966,4.8575,2.7877,129.1387,225.7195,1.5949,2.0701,0.4348,827.9669,0.6795,529.8013,0.8935,1.5668,0.95,18.0151,171.7935,0.2521,51.7166,5.9495,267.8117,93.3616,60.2947,10.3171,68.7768,67.231,92.005,209.5345,19.3108,48.2834,1801672156.89,0.1889,0.0802,6.3051,0.1661,19.2659,--,--,--,121893940.62,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1998-06-30,0.031,--,--,--,4.3808,3.58,--,2.0917,0.2618,3.006,0.3651,18.5346,0.3748,2.1172,2.0204,81.1389,1.8125,70.1119,16.0045,8.2623,18.8611,16.6085,8.4438,892.6122,0.052,0.329,67658818.25,0.315,--,--,3.2091,-84.6485,39.6337,22.1434,1.1657,154.4137,196.3137,0.9169,0.9511,0.2068,870.4062,0.324,555.5556,0.4253,1.5263,1.0946,9.0954,139.4093,0.2301,51.6252,5.1494,248.6424,93.7039,61.8149,9.07,72.4452,67.9807,92.348,209.2281,20.7628,48.3748,1812172277.73,--,--,--,--,--,--,--,--,132110427.13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1997-12-31,0.3832,--,--,--,3.6574,3.2,--,1.4954,0.2505,2.59,4.7628,26.7349,5.1397,14.6023,12.3778,72.5051,11.838,96.3673,26.3489,11.9774,27.4949,15.2604,5.4028,206.8185,0.0234,0.8106,184817606.1,9.55,--,--,13.2752,-4.6754,22.6337,17.1852,2.1631,166.4278,164.6166,2.1869,2.3606,0.4342,829.111,0.7175,501.7422,0.9751,1.2993,0.9212,9.9691,359.6392,0.3519,45.4571,5.0821,199.5791,119.9878,73.8426,10.0558,75.9442,82.0983,117.3035,187.113,22.7765,54.5429,1718209677.51,--,--,--,--,--,--,--,--,132472409.53,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1997-06-30,0.2472,--,--,--,3.8432,3.41,--,1.8319,0.374,0,2.905,100,2.9221,--,13.9689,0,12.1857,24.7229,6.4328,2.905,--,0,0.0546,715.8759,0,0.0214,353689548.25,6.26,--,--,17.6772,3.1209,15.2834,19.8143,2.1649,83.1447,--,0,1.2058,0.2398,750.6255,0.4148,433.9441,0.5413,1.5039,1.5039,0,--,0,45.1587,0,170.7784,121.4412,93.7537,0,--,93.7537,84.902,260.8197,26.4429,54.8413,1483642633.9,--,--,--,--,--,--,--,--,129481818.43,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1996-12-31,0.4925,--,--,0,3.6534,3.196,--,1.8319,0.1606,0,5.8551,26.1886,7.1577,18.9196,15.1639,72.5875,14.0672,99.0418,27.1098,11.7758,27.4125,13.0076,15.1564,159.4349,0.4062,8.1028,159823875.58,13.5,0,--,2.5471,-6.3963,144.3681,57.2231,2.3584,152.6459,123.0769,2.925,3.0796,0.5088,707.5472,0.8494,423.8286,1.3599,1.4447,1.1983,14.4378,534.2316,0.4152,43.4374,7.4084,327.7064,130.2161,82.6742,14.5703,69.124,96.7745,109.4192,209.7916,13.255,56.5626,1466234722.36,--,--,--,--,--,--,--,--,122462792.43,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1996-06-30,0.2496,--,--,0,3.4703,3.25,--,1.9115,0.2211,0,3.3753,100,3.8506,--,16.1877,0,13.9059,24.9572,7.1916,3.3753,--,0,17.2684,617.7544,0,6.1917,300558999.17,6.62,0,--,--,--,--,--,3.1504,57.1356,--,0,1.5144,0.2769,650.0542,0.4553,395.3437,0.7141,1.5235,1.5235,0,--,0,46.9336,0,298.1381,113.0671,86.9284,0,--,86.9284,82.7975,256.4217,15.7422,53.0664,1238284701.47,--,--,--,--,--,--,--,--,208926074.62,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1995-12-31,0.577,--,--,0,--,1.75,--,--,--,0,9.8346,26.0291,10.7454,19.8895,16.3447,73.1293,15.4113,--,61.2004,17.1037,26.8707,9.3286,1.3579,157.1062,0.6971,0.017,154905107.34,33.78,0,--,71.2602,121.6056,10.4963,20.4133,4.1255,87.2622,150.3132,2.395,2.9754,0.6972,516.3511,1.128,319.1489,2.3973,1.1459,0.8376,19.7375,658.4765,0.5686,27.9471,4.5568,129.0278,257.8195,113.9621,14.0194,74.8725,132.544,212.9054,167.2443,21.6597,72.0529,932582345.15,--,--,--,--,--,--,--,--,62458256.5,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1994-12-31,0.2484,--,--,--,--,1.6118,--,--,--,--,5.3438,28.9745,5.5217,15.9254,12.7094,70.8253,11.91,--,36.6346,11.1572,29.1747,18.4485,21.3536,203.3432,1.0948,14.9365,100685459.27,0.1541,--,--,10.7287,40.2845,4.6792,6.8853,7.1135,50.608,150.3006,2.3952,--,0.4636,776.5315,0.7464,482.3151,1.5069,1.1567,0.6488,9.2472,303.8752,0.2684,30.4553,2.1978,119.1082,228.35,121.1765,6.7307,81.476,129.9211,178.7611,182.7496,25.5695,69.5447,774484262.68,--,--,--,--,--,--,--,--,69936782.4,0,0,--,--,--,--,--,--,--,--,--,--,--,--
1993-12-31,--,--,--,--,--,--,--,--,--,--,4.0715,19.0033,4.0715,13.3771,11.7723,76.7003,9.4008,--,13.093,4.0715,23.2997,7.0872,-0.8719,161.277,0,--,59637500,0.1495,--,--,--,--,--,--,--,--,--,--,0.4331,0.4331,831.2168,67.7601,5.3129,1.3928,1.3425,1.3425,0,23298.4316,0,31.0972,0,--,221.5729,116.0307,0,--,116.0307,153.1001,208.8139,--,68.9029,724594000,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
